timestamp,net_load,total_cost,solve_time,balance_error,limit_violations,ramp_violations,total_generation,gen_0_power,gen_1_power,gen_2_power,gen_3_power,gen_4_power
2025-01-01 02:55:00,189.421164804642,6669.5,0.0002818107604980469,20.57883519535801,0.0,6.1935437503287005,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:00:00,274.777150211619,8915.329512933904,0.0002849102020263672,0.0,0.0,14.336462058211225,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:05:00,186.7270345512227,6669.5,0.0002837181091308594,23.272965448777313,0.0,14.336462058211225,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:10:00,185.99843905052896,6669.5,0.00028252601623535156,24.001560949471042,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:15:00,216.1283347339535,6880.910221491181,0.00028395652770996094,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:20:00,198.39748846842087,6669.5,0.0002853870391845703,11.602511531579125,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:25:00,181.8595839386313,6669.5,0.0002827644348144531,28.14041606136871,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:30:00,214.28002144475929,6817.125314799094,0.0002841949462890625,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:35:00,185.9265277211857,6669.5,0.00028252601623535156,24.073472278814307,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:40:00,335.2971418634559,11035.9200074223,0.00038170814514160156,0.0,0.0,35.45373035045847,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:45:00,193.16220475511776,6669.5,0.0003063678741455078,16.837795244882244,0.0,35.45373035045847,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:50:00,184.64719198957224,6669.5,0.0003116130828857422,25.352808010427765,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 03:55:00,252.43498106607012,8137.9292674964245,0.0003135204315185547,0.0,0.0,7.667158074172221,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:00:00,199.5474987155394,6669.5,0.00028514862060546875,10.452501284460595,0.0,7.667158074172221,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:05:00,324.3200722484373,10649.685530003344,0.000286102294921875,0.0,0.0,29.71944029456381,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:10:00,181.0859754353656,6669.5,0.0003364086151123047,28.91402456463439,0.0,29.71944029456381,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:15:00,180.05464925960138,6669.5,0.00028443336486816406,29.945350740398624,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:20:00,177.6899333701669,6669.5,0.0002865791320800781,32.3100666298331,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:25:00,184.2003632352828,6669.5,0.0002884864807128906,25.799636764717206,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:30:00,237.6136179945525,7623.840949599862,0.0002830028533935547,0.0,0.0,3.242870748361952,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:35:00,309.32820849822684,10123.336070168718,0.00032973289489746094,0.0,0.0,16.407339683271857,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:40:00,190.20365635873176,6669.5,0.0006401538848876953,19.796343641268237,0.0,24.65021043163381,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:45:00,331.68958936286685,10908.907824062047,0.0004074573516845703,0.0,0.0,33.569188013044254,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:50:00,243.9662036652916,7844.025771217633,0.0003147125244140625,2.842170943040401e-14,0.0,21.18608434637089,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 04:55:00,185.3996702892826,6669.5,0.00028824806213378906,24.600329710717403,0.0,5.1391649106165715,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:00:00,181.43549282313265,6669.5,0.0002899169921875,28.56450717686735,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:05:00,260.1461485836397,8405.908248595093,0.0002880096435546875,0.0,0.0,9.968999041872735,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:10:00,279.1204217732151,9066.796232190323,0.00028967857360839844,0.0,0.0,0.6639619435828479,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:15:00,264.00488381386447,8540.138887505933,0.00028634071350097656,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:20:00,200.5477767595856,6669.5,0.0002872943878173828,9.452223240414412,0.0,11.120860263432633,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:25:00,204.13584083148257,6669.5,0.00028514862060546875,5.864159168517432,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:30:00,314.4003907810509,10301.2670140357,0.00028395652770996094,0.0,0.0,26.164294641015516,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:35:00,357.6325554838235,11823.998010390344,0.0002841949462890625,5.684341886080802e-14,0.0,7.905123330349227,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:40:00,366.2552138371696,12129.025087858088,0.0002849102020263672,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:45:00,200.19844224391824,6669.5,0.0003097057342529297,9.801557756081763,0.0,51.62585738385681,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:50:00,186.3561845372052,6669.5,0.0003056526184082031,23.643815462794805,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 05:55:00,329.03660930777335,10815.55252803289,0.0003085136413574219,0.0,0.0,32.18330291966784,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:00:00,269.92876959507913,8746.379073204032,0.0003104209899902344,0.0,0.0,12.644130626517367,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:05:00,259.99348671766194,8400.599531725555,0.0003008842468261719,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:10:00,451.4132699483363,15165.04244736945,0.00030303001403808594,0.0,0.0,69.99540842661482,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:15:00,285.7092250859509,9296.78571533766,0.00028443336486816406,0.0,0.0,56.56181385384154,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:20:00,545.7196848118272,18577.112302554364,0.00028324127197265625,0.0,0.0,114.03765732143617,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:25:00,202.78860227135965,6669.5,0.0002830028533935547,7.21139772864035,0.0,170.53707926310364,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:30:00,348.3649474882202,11496.644630143166,0.0002837181091308594,0.0,0.0,42.28019592592737,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:35:00,214.14821883950344,6812.577603805226,0.0002810955047607422,0.0,0.0,40.11321595082595,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:40:00,376.9709982746252,12508.707601096361,0.0002849102020263672,0.0,0.0,55.05667520870204,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:45:00,355.47007680559216,11747.568954697446,0.0002834796905517578,0.0,0.0,1.4181852836119901,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:50:00,193.61148470658352,6669.5,0.0002834796905517578,16.388515293416475,0.0,45.9918306170938,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 06:55:00,380.95365583322325,12649.994026741508,0.0002803802490234375,0.0,0.0,59.30414792323698,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:00:00,385.59590999512704,12814.797962755605,0.0002837181091308594,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
