timestamp,net_load,total_generation,balance_error,total_cost,solve_time,gen_0_power,gen_1_power,gen_2_power,gen_3_power,gen_4_power
2025-01-01 03:10:00,194.0283856917576,545.30597,351.27758354652366,18566.92578125,0.0003,126.21338,104.37553,70.09098,45.012104,199.614
2025-01-01 03:15:00,167.38831893644897,545.6229,378.23460586823853,18575.92578125,0.0003,126.3403,104.344864,70.16377,44.991753,199.78226
2025-01-01 03:20:00,180.5453681311837,545.43207,364.88669973991006,18570.892578125,0.0003,126.254,104.379196,70.11812,45.010998,199.66975
2025-01-01 03:25:00,170.56047780285297,545.6043,375.0438312791783,18575.44140625,0.0003,126.33525,104.34872,70.15766,44.99355,199.76912
2025-01-01 03:30:00,231.10326269032373,545.09094,313.98767969248877,18546.6015625,0.0003,126.38215,104.05016,70.01318,44.771282,199.87415
2025-01-01 03:35:00,177.94409358801576,545.48285,367.53875553307796,18572.248046875,0.0003,126.28314,104.37134,70.12692,45.00588,199.69554
2025-01-01 03:40:00,319.0879840793831,544.88135,225.7933635768669,18538.28125,0.0003,126.44706,103.87229,69.91502,44.793972,199.85303
2025-01-01 03:45:00,171.6099296342961,545.5901,373.9801582563289,18575.0703125,0.0003,126.33084,104.351585,70.153244,44.99494,199.75946
2025-01-01 03:50:00,201.9693455852517,545.14435,343.17500255927956,18559.84375,0.0003,126.28711,104.29822,70.02367,44.976128,199.5592
2025-01-01 03:55:00,234.7583051068108,545.09326,310.3349566119392,18546.62890625,0.0003,126.38096,104.04963,70.014725,44.770363,199.87758
2025-01-01 04:00:00,202.24532564944545,545.10724,342.8619131200858,18558.28515625,0.0003,126.29817,104.282265,70.01032,44.9692,199.54729
2025-01-01 04:05:00,323.935308959922,544.8827,220.9473814697655,18538.3359375,0.0003,126.448654,103.87209,69.914444,44.79453,199.85297
2025-01-01 04:10:00,186.59525809592415,545.3495,358.7542292087634,18568.57421875,0.0003,126.20818,104.38683,70.10541,45.017193,199.63187
2025-01-01 04:15:00,214.02327715627013,544.9603,330.9370499921674,18547.228515625,0.0003,126.385345,104.19717,69.89128,44.86736,199.61914
2025-01-01 04:20:00,181.1167877876508,545.41016,364.29336846234924,18570.302734375,0.0003,126.24071,104.38222,70.114845,45.013123,199.65927
2025-01-01 04:25:00,187.6469752227351,545.34705,357.70007067570236,18568.51953125,0.0003,126.205475,104.38763,70.10543,45.017704,199.63077
2025-01-01 04:30:00,237.16626161744887,545.0935,307.92724424192613,18546.62890625,0.0003,126.38082,104.04957,70.0149,44.770252,199.87799
2025-01-01 04:35:00,269.9286482551794,545.00604,275.07739422528937,18543.060546875,0.0003,126.42018,103.95305,69.96228,44.790234,199.88033
2025-01-01 04:40:00,172.0276212868792,545.58777,373.5601472678083,18575.01171875,0.0003,126.33009,104.35204,70.152565,44.995167,199.75793
2025-01-01 04:45:00,334.2516161213795,544.8874,210.63577401533922,18538.5234375,0.0003,126.454346,103.87123,69.91237,44.7965,199.85294
2025-01-01 04:50:00,279.6516959535457,544.8893,265.2375862730168,18538.5703125,0.0003,126.44329,103.87805,69.91913,44.793133,199.85568
2025-01-01 04:55:00,177.37445279870437,545.49194,368.1174905606706,18572.48828125,0.0003,126.28806,104.3698,70.12869,45.004936,199.70041
2025-01-01 05:00:00,204.9713472490592,545.05457,340.0832181806283,18555.623046875,0.0003,126.320045,104.25451,69.98371,44.954147,199.5422
2025-01-01 05:05:00,267.77284255498216,545.04846,277.27561935908034,18544.7578125,0.0003,126.405876,103.99028,69.983154,44.78516,199.884
2025-01-01 05:10:00,304.13758572183906,544.87976,240.74217502034844,18538.21484375,0.0003,126.44512,103.872536,69.915726,44.7933,199.85309
2025-01-01 05:15:00,288.93425426719097,544.8799,255.94562854530903,18538.216796875,0.0003,126.44457,103.872856,69.91606,44.793137,199.85324
2025-01-01 05:20:00,247.0268783369268,545.0935,298.0666275224482,18546.62890625,0.0003,126.38083,104.04941,70.0149,44.77024,199.87817
2025-01-01 05:25:00,215.2738461007756,544.9535,329.6796451101619,18546.716796875,0.0003,126.38686,104.19403,69.88844,44.861416,199.6227
2025-01-01 05:30:00,313.81119185842726,544.8806,231.06942337594774,18538.25,0.0003,126.44614,103.872406,69.91536,44.793655,199.85306
2025-01-01 05:35:00,349.90098220154306,545.13324,195.2322575445507,18546.173828125,0.0003,126.60915,103.87493,69.88543,44.821407,199.94232
2025-01-01 05:40:00,374.63726690112,545.23206,170.59478876294253,18550.185546875,0.0003,126.70014,103.883995,69.82536,44.87303,199.94952
2025-01-01 05:45:00,210.1435154426638,544.9629,334.8193751823362,18548.767578125,0.0003,126.3763,104.19786,69.906494,44.894398,199.58783
2025-01-01 05:50:00,181.61447096020788,545.4037,363.7892155632296,18570.125,0.0003,126.236786,104.383026,70.11389,45.013718,199.65622
2025-01-01 05:55:00,355.13153767654615,545.1883,190.0567557804851,18548.12109375,0.0003,126.64181,103.8883,69.87508,44.830803,199.9523
2025-01-01 06:00:00,294.19596801919994,544.8796,250.6836096175188,18538.20703125,0.0003,126.44473,103.87263,69.91589,44.79317,199.85313
2025-01-01 06:05:00,259.5408954663218,545.0892,285.54827689695946,18546.443359375,0.0003,126.38417,104.0418,70.010956,44.772655,199.87961
2025-01-01 06:10:00,467.2999364937846,545.1531,77.85313967809037,18548.04296875,0.0003,126.70481,103.87461,69.77403,44.897194,199.90247
2025-01-01 06:15:00,262.8878729777526,545.0812,282.1933037800599,18546.10546875,0.0003,126.38958,104.02932,70.004395,44.7763,199.88156
2025-01-01 06:20:00,375.30348216778754,545.23206,169.92857349627496,18550.181640625,0.0003,126.69998,103.88401,69.82563,44.872826,199.94958
2025-01-01 06:25:00,220.52569450391348,544.97284,324.44714485155527,18546.162109375,0.0003,126.39547,104.15505,69.91235,44.83656,199.6734
2025-01-01 06:30:00,364.1154088233663,545.21704,181.1016321922587,18549.353515625,0.0003,126.67396,103.886696,69.854126,44.849472,199.95279
2025-01-01 06:35:00,219.92896651387477,544.96674,325.03776932596895,18546.189453125,0.0003,126.39383,104.16407,69.905876,44.84125,199.66171
2025-01-01 06:40:00,389.212913223152,545.2292,156.01627378856676,18550.388671875,0.0003,126.711296,103.88351,69.79744,44.894108,199.94283
2025-01-01 06:45:00,354.2680629586916,545.1853,190.9172397756834,18548.01953125,0.0003,126.64048,103.88729,69.87532,44.830585,199.95164
2025-01-01 06:50:00,184.19082875373277,545.36975,361.1789222228297,18569.173828125,0.0003,126.217735,104.386154,70.10881,45.01628,199.64078
2025-01-01 06:55:00,367.94573180929694,545.22455,177.2788165305468,18549.720703125,0.0003,126.684746,103.88562,69.84441,44.85767,199.95209
2025-01-01 07:00:00,359.0485607643024,545.20374,186.1551745872601,18548.7578125,0.0003,126.65766,103.887985,69.865906,44.839138,199.953
2025-01-01 07:05:00,342.58846425265807,544.9151,202.32663584499818,18539.361328125,0.0003,126.48009,103.85988,69.906815,44.80241,199.86595
2025-01-01 07:10:00,315.18933783007856,544.88074,229.69139947460894,18538.255859375,0.0003,126.446304,103.87238,69.9153,44.79371,199.85306
2025-01-01 07:15:00,320.98758217389064,544.8818,223.8941927284531,18538.296875,0.0003,126.44753,103.87223,69.914856,44.794136,199.85301
2025-01-01 07:20:00,279.9333598768241,544.88794,264.9545795763009,18538.521484375,0.0003,126.44346,103.87733,69.9187,44.793133,199.85535
2025-01-01 07:25:00,243.31259342678516,545.09357,301.7809734677461,18546.62890625,0.0003,126.38078,104.0495,70.01494,44.770214,199.87814
2025-01-01 07:30:00,184.52404072104449,545.3729,360.84888408364304,18569.265625,0.0003,126.21953,104.38589,70.10929,45.016056,199.64221
2025-01-01 07:35:00,340.8802477505491,544.90344,204.02319463226343,18539.01953125,0.0003,126.46988,103.86452,69.90877,44.800285,199.85999
2025-01-01 07:40:00,442.2417332148204,545.2158,102.97408709767961,18550.109375,0.0003,126.7123,103.88347,69.78157,44.90419,199.93434
2025-01-01 07:45:00,464.34579030451033,545.1698,80.82400950017717,18548.58984375,0.0003,126.7074,103.876526,69.77585,44.89909,199.91095
2025-01-01 07:50:00,456.0062843102676,545.1982,89.19189684207618,18549.525390625,0.0003,126.71084,103.88048,69.77922,44.902287,199.92537
2025-01-01 07:55:00,304.41151605122224,544.8799,240.46836676127776,18538.21875,0.0003,126.44521,103.87252,69.915695,44.79333,199.85309
2025-01-01 08:00:00,361.5409972504697,545.20966,183.66865851124908,18549.017578125,0.0003,126.66458,103.88753,69.86125,44.84327,199.95303
2025-01-01 08:05:00,350.7761205876876,545.1467,194.37060792793739,18546.642578125,0.0003,126.6168,103.87836,69.8833,44.82331,199.94496
2025-01-01 08:10:00,289.54081761600514,544.8798,255.3390041613386,18538.21484375,0.0003,126.4446,103.8728,69.91603,44.79314,199.85321
2025-01-01 08:15:00,149.74306961331368,545.87085,396.12777999606135,18585.68359375,0.0003,126.32643,104.480835,70.2189,45.01272,199.83192
2025-01-01 08:20:00,173.87898196762745,545.57336,371.69438229018505,18574.63671875,0.0003,126.32498,104.354935,70.14836,44.996624,199.74849
2025-01-01 08:25:00,274.9743682097948,544.929,269.95464790348643,18540.07421875,0.0003,126.43728,103.90092,69.932434,44.793003,199.86539
2025-01-01 08:30:00,114.5246385476872,545.1233,430.59865246793777,18555.0078125,0.0003,125.82814,104.505486,70.12469,44.877182,199.78778
2025-01-01 08:35:00,367.1472630963453,545.2202,178.07295174740472,18549.50390625,0.0003,126.67829,103.88628,69.85045,44.852604,199.95258
2025-01-01 08:40:00,301.44463098751464,544.8797,243.4350687195166,18538.2109375,0.0003,126.44501,103.87254,69.91577,44.793262,199.85309
2025-01-01 08:45:00,281.1236551985382,544.8851,263.76141560224306,18538.41015625,0.0003,126.44384,103.87573,69.91777,44.793125,199.8546
2025-01-01 08:50:00,360.8180897230405,545.20746,184.38936877305326,18548.919921875,0.0003,126.661896,103.88775,69.86313,44.841618,199.95305
2025-01-01 08:55:00,490.94743190376687,544.9589,54.01149143607688,18541.9375,0.0003,126.65267,103.86676,69.76108,44.877125,199.80127
2025-01-01 09:00:00,353.35945566172626,545.1804,191.82096426014874,18547.83984375,0.0003,126.63692,103.88652,69.87683,44.829185,199.95099
2025-01-01 09:05:00,247.27605816248257,545.09357,297.8175087320487,18546.626953125,0.0003,126.38083,104.04939,70.01489,44.77025,199.87817
2025-01-01 09:10:00,220.86256111643712,544.9787,324.11613761403163,18546.1640625,0.0003,126.39675,104.14734,69.9182,44.832687,199.68372
2025-01-01 09:15:00,321.81682766480293,544.88196,223.06513034300957,18538.3046875,0.0003,126.44778,103.8722,69.914764,44.79422,199.853
2025-01-01 09:20:00,311.56994966385673,544.8803,233.31036039473702,18538.23828125,0.0003,126.44577,103.87245,69.9155,44.793526,199.85307
2025-01-01 09:25:00,231.34621659951583,545.09125,313.7450309590779,18546.60546875,0.0003,126.381966,104.05006,70.01343,44.771126,199.8747
2025-01-01 09:30:00,293.92721857801496,544.8795,250.95229802354754,18538.203125,0.0003,126.4447,103.872635,69.91591,44.79316,199.85313
2025-01-01 09:35:00,215.51615362293091,544.9514,329.4352623926941,18546.611328125,0.0003,126.38716,104.193016,69.88792,44.860573,199.6228
2025-01-01 09:40:00,674.2695707161868,544.8738,129.39579141931176,18539.470703125,0.0003,126.61862,103.869514,69.76079,44.87079,199.75412
2025-01-01 09:45:00,373.96771620222,545.23206,171.2643394618425,18550.18359375,0.0003,126.7001,103.884,69.82543,44.87298,199.94954
2025-01-01 09:50:00,164.1943243748244,545.631,381.4366570704881,18576.138671875,0.0003,126.3422,104.343285,70.16652,44.991047,199.78796
2025-01-01 09:55:00,326.0023705687481,544.883,218.88062503672063,18538.34765625,0.0003,126.449036,103.87205,69.91431,44.794662,199.85297
2025-01-01 10:00:00,198.07892339296848,545.2122,347.1332958453128,18562.84765625,0.0003,126.26015,104.33045,70.05147,44.99097,199.57916
2025-01-01 10:05:00,534.7199165654088,544.87506,10.155144469747484,18539.50390625,0.0003,126.61916,103.869446,69.760765,44.87086,199.75482
2025-01-01 10:10:00,194.9510734544866,545.2751,350.32401199473213,18565.56640625,0.0003,126.230804,104.36027,70.0772,45.00472,199.60207
2025-01-01 10:15:00,229.76868349922583,545.08826,315.31957333671164,18546.57421875,0.0003,126.38344,104.05083,70.01143,44.772327,199.87024
2025-01-01 10:20:00,351.1842575843219,545.15344,193.96918479849057,18546.853515625,0.0003,126.61863,103.8814,69.883705,44.822853,199.94688
2025-01-01 10:25:00,208.2792834168356,544.9651,336.6858044737894,18550.349609375,0.0003,126.35979,104.20579,69.928116,44.91796,199.55342
2025-01-01 10:30:00,414.5602741813999,545.22266,130.6623820686001,18550.3203125,0.0003,126.712654,103.88442,69.78388,44.903786,199.93796
2025-01-01 10:35:00,300.87527280260304,544.87964,244.00436586927196,18538.2109375,0.0003,126.44499,103.87255,69.91577,44.79326,199.8531
2025-01-01 10:40:00,380.4945743499427,545.23254,164.7379695953698,18550.33984375,0.0003,126.706764,103.88342,69.81259,44.882866,199.94693
2025-01-01 10:45:00,360.0863093165387,545.2069,185.1205998631488,18548.8984375,0.0003,126.66134,103.88775,69.86348,44.841305,199.95303
2025-01-01 10:50:00,188.7975653173841,545.3342,356.5366631982409,18568.046875,0.0003,126.20638,104.38468,70.10135,45.016407,199.62538
2025-01-01 10:55:00,261.11538496665503,545.08765,283.97226151771997,18546.376953125,0.0003,126.3853,104.039215,70.00961,44.77344,199.88005
2025-01-01 11:00:00,401.1828269026702,545.2252,144.04239282389233,18550.35546875,0.0003,126.71249,103.88405,69.78828,44.900715,199.93973
2025-01-01 11:05:00,408.7757722993578,545.22345,136.44767740767344,18550.33203125,0.0003,126.71264,103.88434,69.784966,44.90305,199.93845
2025-01-01 11:10:00,220.94417877703893,544.97644,324.0322616526486,18546.1484375,0.0003,126.39639,104.14963,69.916245,44.83381,199.68039
2025-01-01 11:15:00,360.84563616391847,545.2076,184.36194440248778,18548.92578125,0.0003,126.66208,103.88773,69.86301,44.841724,199.95305
2025-01-01 11:20:00,209.00119933743315,544.9613,335.96010437350435,18549.744140625,0.0003,126.36584,104.20153,69.920135,44.91067,199.56314
2025-01-01 11:25:00,368.5978205406869,545.2262,176.62837574837562,18549.80859375,0.0003,126.68748,103.88534,69.841606,44.859993,199.9518
2025-01-01 11:30:00,375.25692001637617,545.2323,169.97537978831133,18550.2109375,0.0003,126.70112,103.883896,69.82378,44.87427,199.94925
2025-01-01 11:35:00,339.1527864340988,544.8948,205.7419889565262,18538.779296875,0.0003,126.46236,103.86873,69.90996,44.798878,199.85484
2025-01-01 11:40:00,238.28487331548337,545.09357,306.8086935790479,18546.62890625,0.0003,126.3808,104.04955,70.01492,44.77023,199.87805
2025-01-01 11:45:00,258.7727318171802,545.08997,286.3172340031323,18546.478515625,0.0003,126.38356,104.04318,70.01168,44.77223,199.87936
2025-01-01 11:50:00,371.788155225777,545.229,173.44084868047298,18549.96484375,0.0003,126.692474,103.8848,69.83595,44.86461,199.95114
2025-01-01 11:55:00,285.9807213966664,544.88055,258.89983280255234,18538.2421875,0.0003,126.44446,103.873245,69.9163,44.793125,199.85342
2025-01-01 12:00:00,753.9653870917122,544.8738,209.09160779483716,18539.466796875,0.0003,126.61855,103.869774,69.760635,44.870747,199.75409
2025-01-01 12:05:00,323.84666129000834,544.88275,221.0360901748354,18538.3359375,0.0003,126.44871,103.872086,69.91442,44.794548,199.85297
2025-01-01 12:10:00,253.94119386071657,545.0928,291.15157957678343,18546.59375,0.0003,126.38142,104.04806,70.014206,44.77068,199.87843
2025-01-01 12:15:00,370.37636224740726,545.22705,174.85068853384274,18549.857421875,0.0003,126.688995,103.88518,69.839966,44.86134,199.95163
2025-01-01 12:20:00,587.7356769279528,544.8738,42.861897631077795,18539.46875,0.0003,126.61862,103.86951,69.76079,44.87079,199.75412
2025-01-01 12:25:00,292.9550573026501,544.8796,251.92452033406863,18538.205078125,0.0003,126.44471,103.87264,69.91591,44.793167,199.85315
2025-01-01 12:30:00,544.741515152507,544.8742,0.1326913904617868,18539.48046875,0.0003,126.6188,103.86949,69.76078,44.87081,199.75435
